season,week,celebrity_name,judge_total,judge_rank_in_week,week_valid,ballroom_partner,celebrity_industry,celebrity_age_during_season,celebrity_homestate,celebrity_homecountry/region,results,placement,elimination_week,relative_judge_score,cumulative_average,trend,is_bottom_2_judge,residual,fan_score
23,3,Maureen McCormick,210.0,5.0,True,Artem Chigvintsev,Actor/Actress,60,California,United States,Eliminated Week 7,8,7,0.3725821798204985,180.0,15.0,0,2.077868316484559,0.26135570115062806
23,4,Maureen McCormick,240.0,4.0,True,Artem Chigvintsev,Actor/Actress,60,California,United States,Eliminated Week 7,8,7,0.4180187445672021,190.0,30.0,0,2.6080130935395083,0.2134914939240487
23,5,Maureen McCormick,240.0,5.0,True,Artem Chigvintsev,Actor/Actress,60,California,United States,Eliminated Week 7,8,7,0.5101177070817753,202.5,0.0,1,2.5770295199622595,0.21610430919771526
23,6,Maureen McCormick,232.5,5.0,True,Artem Chigvintsev,Actor/Actress,60,California,United States,Eliminated Week 7,8,7,0.452722297181968,210.0,-7.5,0,2.3194148793658496,0.2387204489558612
23,7,Maureen McCormick,247.5,3.0,True,Artem Chigvintsev,Actor/Actress,60,California,United States,Eliminated Week 7,8,7,0.6749760973771464,213.75,15.0,0,3.556704232516058,0.14450673363904712
23,1,Rick Perry,150.0,7.0,True,Emma Slater,Politician,66,Texas,United States,Eliminated Week 3,12,3,-1.667848951462199,0.0,,1,1.230183578837428,0.3508985687069348
23,2,Rick Perry,165.0,9.0,True,Emma Slater,Politician,66,Texas,United States,Eliminated Week 3,12,3,-1.6550070747650991,150.0,15.0,1,0.9215166108907695,0.3868059481550028
23,3,Rick Perry,172.5,8.0,True,Emma Slater,Politician,66,Texas,United States,Eliminated Week 3,12,3,-0.2483881198803323,157.5,7.5,1,3.8405896350851503,0.1278286939412945
23,1,Ryan Lochte,180.0,5.0,True,Cheryl Burke,Athlete,32,New York,United States,Eliminated Week 8,7,8,-0.4288754446617084,0.0,,0,-0.93607708144655,0.614919400341546
23,2,Ryan Lochte,180.0,8.0,True,Cheryl Burke,Athlete,32,New York,United States,Eliminated Week 8,7,8,-1.0030345907667266,180.0,0.0,1,-2.413179454396751,0.7696949844219094
23,3,Ryan Lochte,187.5,7.0,True,Cheryl Burke,Athlete,32,New York,United States,Eliminated Week 8,7,8,0.0,180.0,7.5,0,-0.4116266551071046,0.551272471445613
23,4,Ryan Lochte,220.0,6.0,True,Cheryl Burke,Athlete,32,New York,United States,Eliminated Week 8,7,8,0.2049111492976481,182.5,32.5,0,0.3742812940451232,0.45335090276415113
23,5,Ryan Lochte,240.0,5.0,True,Cheryl Burke,Athlete,32,New York,United States,Eliminated Week 8,7,8,0.5101177070817753,191.875,20.0,1,1.5414694466649843,0.3163201922871197
23,6,Ryan Lochte,225.0,6.0,True,Cheryl Burke,Athlete,32,New York,United States,Eliminated Week 8,7,8,0.3926672985761967,201.5,-15.0,0,0.7685445673896663,0.40509688884138106
23,7,Ryan Lochte,247.5,3.0,True,Cheryl Burke,Athlete,32,New York,United States,Eliminated Week 8,7,8,0.6749760973771464,205.41666666666663,22.5,0,2.528813978949568,0.22021618647449215
23,8,Ryan Lochte,260.0,4.0,True,Cheryl Burke,Athlete,32,New York,United States,Eliminated Week 8,7,8,0.6914847663862306,211.42857142857144,12.5,0,2.1613554083371476,0.2533777888654811
23,1,Terra Jole,187.5,4.0,True,Sasha Farber,TV Personality,36,Texas,United States,Eliminated Week 10,5,10,-0.1191320679615857,0.0,,0,-1.9739071606375473,0.7284857776517478
23,2,Terra Jole,232.5,2.0,True,Sasha Farber,TV Personality,36,Texas,United States,Eliminated Week 10,5,10,1.2788691032275774,187.5,45.0,0,1.9490720534691857,0.27397729971719675
23,3,Terra Jole,225.0,3.0,True,Sasha Farber,TV Personality,36,Texas,United States,Eliminated Week 10,5,10,0.620970299700831,210.0,-7.5,0,0.449039365439873,0.444104684940991
23,4,Terra Jole,250.00000000000003,3.0,True,Sasha Farber,TV Personality,36,Texas,United States,Eliminated Week 10,5,10,0.5245725422019795,215.0,25.00000000000003,0,0.2959991398812507,0.4630674966549609
23,5,Terra Jole,270.0,2.0,True,Sasha Farber,TV Personality,36,Texas,United States,Eliminated Week 10,5,10,0.7527346653279855,223.75,19.99999999999997,0,1.1437740680197686,0.3608015157166205
23,6,Terra Jole,225.0,6.0,True,Sasha Farber,TV Personality,36,Texas,United States,Eliminated Week 10,5,10,0.3926672985761967,233.0,-45.0,0,-1.1260302741290023,0.6371498973818258
23,7,Terra Jole,258.75,2.0,True,Sasha Farber,TV Personality,36,Texas,United States,Eliminated Week 10,5,10,0.7607222465553506,231.66666666666663,33.75,0,1.184337424870975,0.3561374058292798
23,8,Terra Jole,240.0,5.0,True,Sasha Farber,TV Personality,36,Texas,United States,Eliminated Week 10,5,10,0.5602542723720467,235.53571428571428,-18.75,0,-0.40573760941950443,0.5505439720342582
23,9,Terra Jole,285.0,2.0,True,Sasha Farber,TV Personality,36,Texas,United States,Eliminated Week 10,5,10,1.0443400917713883,236.09375,45.0,0,1.698657890890643,0.2995736454768258
23,10,Terra Jole,300.0,1.0,True,Sasha Farber,TV Personality,36,Texas,United States,Eliminated Week 10,5,10,1.2617991836205709,241.52777777777777,15.0,0,2.516484793814912,0.22127660218101858
23,1,Vanilla Ice,187.5,4.0,True,Witney Carson,Singer/Rapper,48,Texas,United States,Eliminated Week 4,10,4,-0.1191320679615857,0.0,,0,3.0260928393624527,0.18048775267664255
23,2,Vanilla Ice,195.0,7.0,True,Witney Carson,Singer/Rapper,48,Texas,United States,Eliminated Week 4,10,4,-0.351062106768354,187.5,7.5,0,1.99518891733074,0.2694146423002054
23,3,Vanilla Ice,172.5,8.0,True,Witney Carson,Singer/Rapper,48,Texas,United States,Eliminated Week 4,10,4,-0.2483881198803323,191.25,-22.5,1,1.9535451620294335,0.2735326433074792
23,4,Vanilla Ice,230.0,5.0,True,Witney Carson,Singer/Rapper,48,Texas,United States,Eliminated Week 4,10,4,0.3114649469324251,185.0,57.5,0,3.986963655757342,0.11988898874118226
24,1,Bonner Bolton,165.0,6.0,True,Sharna Burgess,Athlete,29,Texas,United States,Eliminated Week 8,5,8,-0.6900283245845904,0.0,,0,-3.8126701012315216,0.8706068497101056
24,2,Bonner Bolton,210.0,4.0,True,Sharna Burgess,Athlete,29,Texas,United States,Eliminated Week 8,5,8,0.1996373523761726,165.0,45.0,0,-0.8602679104076767,0.605905655243844
24,3,Bonner Bolton,180.0,7.0,True,Sharna Burgess,Athlete,29,Texas,United States,Eliminated Week 8,5,8,-0.246800693768528,187.5,-30.0,1,-2.639555466902431,0.7891447247838006
24,4,Bonner Bolton,240.0,5.0,True,Sharna Burgess,Athlete,29,Texas,United States,Eliminated Week 8,5,8,0.3709312356185428,185.0,60.0,0,-0.908305151135326,0.6116260911795433
24,5,Bonner Bolton,225.0,6.0,True,Sharna Burgess,Athlete,29,Texas,United States,Eliminated Week 8,5,8,0.3000598509300247,198.75,-15.0,0,-1.4037581534649792,0.6686042559225367
24,6,Bonner Bolton,236.25,6.0,True,Sharna Burgess,Athlete,29,Texas,United States,Eliminated Week 8,5,8,0.5449677983087581,204.0,11.25,0,-0.9548588537371012,0.6171406879082959
24,7,Bonner Bolton,232.5,6.0,True,Sharna Burgess,Athlete,29,Texas,United States,Eliminated Week 8,5,8,0.5260582694817333,209.375,-3.75,1,-0.7885409586324679,0.5973103061667805
24,8,Bonner Bolton,217.5,5.0,True,Sharna Burgess,Athlete,29,Texas,United States,Eliminated Week 8,5,8,0.7967583325231631,212.67857142857144,-15.0,1,0.11592291945759747,0.4855136904410152
24,1,Charo,157.5,7.0,True,Keo Motsepe,Actor/Actress,66,,Spain,Eliminated Week 3,11,3,-0.9079320060323558,0.0,,0,1.3869067603955294,0.33326529244225445
24,2,Charo,187.5,6.0,True,Keo Motsepe,Actor/Actress,66,,Spain,Eliminated Week 3,11,3,-0.6987307333166043,157.5,30.0,1,2.880761009397979,0.19148643214493477
24,3,Charo,180.0,7.0,True,Keo Motsepe,Actor/Actress,66,,Spain,Eliminated Week 3,11,3,-0.246800693768528,172.5,-7.5,1,3.310242076677887,0.1604180272074888
24,1,Chris Kattan,127.5,9.0,True,Witney Carson,Comedian,46,California,United States,Eliminated Week 2,12,2,-1.7795467318234173,0.0,,1,0.20015455042372743,0.47500154197192734
24,2,Chris Kattan,165.0,7.0,True,Witney Carson,Comedian,46,California,United States,Eliminated Week 2,12,2,-1.597098819009381,127.5,37.5,1,1.7815085988009116,0.29095419104703957
24,1,David Ross,210.0,3.0,True,Lindsay Arnold,Athlete,40,Georgia,United States,2nd Place,2,999,0.6173937641020019,0.0,,0,-3.2600939687406223,0.8361760750626462
24,2,David Ross,202.5,5.0,True,Lindsay Arnold,Athlete,40,Georgia,United States,2nd Place,2,999,-0.0998186761880863,210.0,-7.5,0,-4.6537125287893755,0.9110769736636006
24,3,David Ross,232.5,4.0,True,Lindsay Arnold,Athlete,40,Georgia,United States,2nd Place,2,999,0.5210236868446703,206.25,30.0,0,-3.1561900531978697,0.8289345580734089
24,4,David Ross,232.5,6.0,True,Lindsay Arnold,Athlete,40,Georgia,United States,2nd Place,2,999,0.2941868420422926,215.0,0.0,0,-4.359715619843886,0.8984260970479482
24,5,David Ross,217.5,7.0,True,Lindsay Arnold,Athlete,40,Georgia,United States,2nd Place,2,999,0.2357613114450194,219.375,-15.0,1,-4.682993815515129,0.912255979128912
24,6,David Ross,232.5,7.0,True,Lindsay Arnold,Athlete,40,Georgia,United States,2nd Place,2,999,0.5149695708789183,219.0,15.0,0,-4.374143087065715,0.8990825087112194
24,7,David Ross,240.0,5.0,True,Lindsay Arnold,Athlete,40,Georgia,United States,2nd Place,2,999,0.5791061622025803,221.25,7.5,0,-3.420347788866864,0.8468588377811158
24,8,David Ross,243.75,4.0,True,Lindsay Arnold,Athlete,40,Georgia,United States,2nd Place,2,999,0.9896335484653696,223.92857142857144,3.75,0,-2.2717137604188435,0.756918145343786
24,9,David Ross,262.5,4.0,True,Lindsay Arnold,Athlete,40,Georgia,United States,2nd Place,2,999,1.1977745427601838,226.40625,18.75,1,-1.7152145138471262,0.7021604994480822
24,1,Erika Jayne,180.0,5.0,True,Gleb Savchenko,Singer/Rapper,45,Georgia,United States,Eliminated Week 5,9,5,-0.2542209616890596,0.0,,0,1.3715219429321106,0.3349767287375607
24,2,Erika Jayne,210.0,4.0,True,Gleb Savchenko,Singer/Rapper,45,Georgia,United States,Eliminated Week 5,9,5,0.1996373523761726,180.0,30.0,0,3.1899345460120045,0.16868618369222985
24,3,Erika Jayne,195.0,6.0,True,Gleb Savchenko,Singer/Rapper,45,Georgia,United States,Eliminated Week 5,9,5,-0.0274222993076142,195.0,-15.0,0,2.006934265188103,0.2682602880733916
24,4,Erika Jayne,225.0,7.0,True,Gleb Savchenko,Singer/Rapper,45,Georgia,United States,Eliminated Week 5,9,5,0.2174424484660423,195.0,30.0,0,2.0215323900486144,0.2668299319349476
24,5,Erika Jayne,240.0,5.0,True,Gleb Savchenko,Singer/Rapper,45,Georgia,United States,Eliminated Week 5,9,5,0.4286569299000353,202.5,15.0,0,3.25193006402303,0.16438386141842534
24,1,Heather Morris,210.0,3.0,True,Maksim Chmerkoskiy,Actor/Actress,30,California,United States,Eliminated Week 6,8,6,0.6173937641020019,0.0,,0,2.7399060312593777,0.2026274375690631
24,2,Heather Morris,225.0,2.0,True,Maksim Chmerkoskiy,Actor/Actress,30,California,United States,Eliminated Week 6,8,6,0.7985494095046906,210.0,15.0,0,4.178443434132856,0.11014883545404137
24,3,Heather Morris,247.5,2.0,True,Maksim Chmerkoskiy,Actor/Actress,30,California,United States,Eliminated Week 6,8,6,0.740402081305584,217.5,22.5,0,4.101136403935313,0.1139949802220378
24,4,Heather Morris,262.5,3.0,True,Maksim Chmerkoskiy,Actor/Actress,30,California,United States,Eliminated Week 6,8,6,0.6011644163472936,227.5,15.0,0,3.4727270541152793,0.1497754234536983
24,5,Heather Morris,255.0,4.0,True,Maksim Chmerkoskiy,Actor/Actress,30,California,United States,Eliminated Week 6,8,6,0.557254008870046,236.25,-7.5,0,3.008023194350402,0.18182797039352175
24,6,Heather Morris,277.5,1.0,True,Maksim Chmerkoskiy,Actor/Actress,30,California,United States,Eliminated Week 6,8,6,0.874948300036997,240.0,22.5,0,4.830055233407803,0.08203392023157026
24,1,Mr. T,150.0,8.0,True,Kym Herjavec,Actor/Actress,64,Illinois,United States,Eliminated Week 4,10,4,-1.1258356874801212,0.0,,1,-0.23188449962195357,0.5289531359188233
24,2,Mr. T,165.0,7.0,True,Kym Herjavec,Actor/Actress,64,Illinois,United States,Eliminated Week 4,10,4,-1.597098819009381,150.0,15.0,1,-0.1431877165695674,0.5178908233368561
24,3,Mr. T,180.0,7.0,True,Kym Herjavec,Actor/Actress,64,Illinois,United States,Eliminated Week 4,10,4,-0.246800693768528,157.5,15.0,1,2.2600396202582047,0.24415744503457912
24,4,Mr. T,210.0,8.0,True,Kym Herjavec,Actor/Actress,64,Illinois,United States,Eliminated Week 4,10,4,0.0639536613135418,165.0,30.0,1,2.4157828250511324,0.23007435383744287
24,1,Nancy Kerrigan,210.0,3.0,True,Artem Chigvintsev,Athlete,47,Massachusetts,United States,Eliminated Week 7,7,7,0.6173937641020019,0.0,,0,1.7399060312593777,0.2952640785661032
24,2,Nancy Kerrigan,210.0,4.0,True,Artem Chigvintsev,Athlete,47,Massachusetts,United States,Eliminated Week 7,7,7,0.1996373523761726,210.0,0.0,0,1.290339458851368,0.3440788517828018
24,3,Nancy Kerrigan,247.5,2.0,True,Artem Chigvintsev,Athlete,47,Massachusetts,United States,Eliminated Week 7,7,7,0.740402081305584,210.0,37.5,0,3.0760351757254725,0.17682364398407782
24,4,Nancy Kerrigan,247.5,4.0,True,Artem Chigvintsev,Athlete,47,Massachusetts,United States,Eliminated Week 7,7,7,0.4476756291947931,222.5,0.0,0,1.7690163714618015,0.2922444438777689
24,5,Nancy Kerrigan,270.0,3.0,True,Artem Chigvintsev,Athlete,47,Massachusetts,United States,Eliminated Week 7,7,7,0.6858510878400566,228.75,22.5,0,2.62605956952365,0.21198029314408667
24,6,Nancy Kerrigan,251.25,5.0,True,Artem Chigvintsev,Athlete,47,Massachusetts,United States,Eliminated Week 7,7,7,0.6649607080281177,237.0,-18.75,0,1.78357061163259,0.2907415404292589
24,7,Nancy Kerrigan,270.0,3.0,True,Artem Chigvintsev,Athlete,47,Massachusetts,United States,Eliminated Week 7,7,7,0.7912977330859685,239.375,18.75,0,2.8473307946310094,0.19408760795888516
24,1,Nick Viall,180.0,5.0,True,Peta Murgatroyd,TV Personality,36,Wisconsin,United States,Eliminated Week 7,6,7,-0.2542209616890596,0.0,,0,-1.6284780570678894,0.6930120792165313
24,2,Nick Viall,187.5,6.0,True,Peta Murgatroyd,TV Personality,36,Wisconsin,United States,Eliminated Week 7,6,7,-0.6987307333166043,180.0,7.5,1,-2.0439353059724983,0.735355697168635
24,3,Nick Viall,195.0,6.0,True,Peta Murgatroyd,TV Personality,36,Wisconsin,United States,Eliminated Week 7,6,7,-0.0274222993076142,183.75,7.5,0,-1.0307175771266586,0.626061856984396
24,4,Nick Viall,225.0,7.0,True,Peta Murgatroyd,TV Personality,36,Wisconsin,United States,Eliminated Week 7,6,7,0.2174424484660423,187.5,30.0,0,-1.0035688381612262,0.6228785845839426
24,5,Nick Viall,255.0,4.0,True,Peta Murgatroyd,TV Personality,36,Wisconsin,United States,Eliminated Week 7,6,7,0.557254008870046,196.875,30.0,0,0.8762417462487386,0.3921888185473755
24,6,Nick Viall,228.75,8.0,True,Peta Murgatroyd,TV Personality,36,Wisconsin,United States,Eliminated Week 7,6,7,0.4849713434490783,208.5,-26.25,1,-0.6971396179523222,0.5862707184098183
24,7,Nick Viall,255.0,4.0,True,Peta Murgatroyd,TV Personality,36,Wisconsin,United States,Eliminated Week 7,6,7,0.6852019476442744,211.875,26.25,0,1.1517843168662143,0.3598783546778716
24,1,Normani,202.5,4.0,True,Valentin Chmerkovskiy,Singer/Rapper,20,Georgia,United States,3rd Place,3,999,0.3994900826542365,0.0,,0,-3.0605171071135704,0.8220441405351133
24,2,Normani,240.0,1.0,True,Valentin Chmerkovskiy,Singer/Rapper,20,Georgia,United States,3rd Place,3,999,1.3974614666332086,202.5,37.5,0,0.62479194862224,0.42253001671143736
24,3,Normani,255.0,1.0,True,Valentin Chmerkovskiy,Singer/Rapper,20,Georgia,United States,3rd Place,3,999,0.8500912785360409,221.25,15.0,0,-0.27647567455055544,0.534504529212232
24,4,Normani,240.0,5.0,True,Valentin Chmerkovskiy,Singer/Rapper,20,Georgia,United States,3rd Place,3,999,0.3709312356185428,232.5,-15.0,0,-2.7493307058063348,0.7981328658514123
24,5,Normani,292.5,1.0,True,Valentin Chmerkovskiy,Singer/Rapper,20,Georgia,United States,3rd Place,3,999,0.8787467062950725,234.375,52.5,0,-0.18208098795320415,0.5227444161495283
24,6,Normani,270.0,2.0,True,Valentin Chmerkovskiy,Singer/Rapper,20,Georgia,United States,3rd Place,3,999,0.8149518451773172,246.0,-22.5,0,-0.6721829309386518,0.5832407818538458
24,7,Normani,315.0,1.0,True,Valentin Chmerkovskiy,Singer/Rapper,20,Georgia,United States,3rd Place,3,999,1.1095850894110508,250.0,45.0,0,0.2767625583321571,0.46545978126831183
24,8,Normani,296.25,1.0,True,Valentin Chmerkovskiy,Singer/Rapper,20,Georgia,United States,3rd Place,3,999,1.375383980349783,259.2857142857143,-18.75,0,0.7759615460526232,0.40420348284603264
24,9,Normani,285.0,3.0,True,Valentin Chmerkovskiy,Singer/Rapper,20,Georgia,United States,3rd Place,3,999,1.3583700121805438,263.90625,-11.25,0,-0.07184753156205126,0.5089799757317879
24,1,Rashad Jennings,232.5,2.0,True,Emma Slater,Athlete,32,Virginia,United States,1st Place,1,999,1.271104808445298,0.0,,0,-2.692133018786304,0.7934858065803677
24,2,Rashad Jennings,240.0,1.0,True,Emma Slater,Athlete,32,Virginia,United States,1st Place,1,999,1.3974614666332086,232.5,7.5,0,-1.274803138538397,0.6541658458302803
24,3,Rashad Jennings,210.0,5.0,True,Emma Slater,Athlete,32,Virginia,United States,1st Place,1,999,0.1919560951532995,236.25,-30.0,0,-5.051988597421614,0.92594414433099
24,4,Rashad Jennings,292.5,1.0,True,Emma Slater,Athlete,32,Virginia,United States,1st Place,1,999,0.9081419906522946,227.5,82.5,0,-2.1533198848575528,0.7458613882207583
24,5,Rashad Jennings,240.0,5.0,True,Emma Slater,Athlete,32,Virginia,United States,1st Place,1,999,0.4286569299000353,243.75,-52.5,0,-4.610013180822846,0.9092908346978988
24,6,Rashad Jennings,262.5,3.0,True,Emma Slater,Athlete,32,Virginia,United States,1st Place,1,999,0.7549553903176374,243.0,22.5,0,-3.2045425691369154,0.8323355891352575
24,7,Rashad Jennings,292.5,2.0,True,Emma Slater,Athlete,32,Virginia,United States,1st Place,1,999,0.9504414112485096,246.25,30.0,0,-2.4327239009747004,0.7714226866823477
24,8,Rashad Jennings,281.25,2.0,True,Emma Slater,Athlete,32,Virginia,United States,1st Place,1,999,1.2651695712399504,252.8571428571429,-11.25,0,-1.856316095613503,0.7167014439537341
24,9,Rashad Jennings,288.75,2.0,True,Emma Slater,Athlete,32,Virginia,United States,1st Place,1,999,1.3851359237506036,256.40625,7.5,0,-1.633154779354784,0.6935093323322341
24,1,Simone Biles,240.0,1.0,True,Sasha Farber,Athlete,20,Ohio,United States,Eliminated Week 9,4,9,1.4890084898930631,0.0,,0,1.1082901195866435,0.364903259211015
24,2,Simone Biles,217.5,3.0,True,Sasha Farber,Athlete,20,Ohio,United States,Eliminated Week 9,4,9,0.4990933809404316,240.0,-22.5,0,-0.6652036406685253,0.5823923048128612
24,3,Simone Biles,240.0,3.0,True,Sasha Farber,Athlete,20,Ohio,United States,Eliminated Week 9,4,9,0.6307128840751272,228.75,22.5,0,-0.47104906115913714,0.5586104471968955
24,4,Simone Biles,270.0,2.0,True,Sasha Farber,Athlete,20,Ohio,United States,Eliminated Week 9,4,9,0.6779088099235439,232.5,30.0,0,0.04127658780309673,0.4948406096555185
24,5,Simone Biles,285.0,2.0,True,Sasha Farber,Athlete,20,Ohio,United States,Eliminated Week 9,4,9,0.8144481668100672,241.875,15.0,0,0.3131243222739606,0.4609392143612172
24,6,Simone Biles,258.75,4.0,True,Sasha Farber,Athlete,20,Ohio,United States,Eliminated Week 9,4,9,0.7249571628877975,250.5,-26.25,0,-0.6489280306753695,0.5804117799897213
24,7,Simone Biles,292.5,2.0,True,Sasha Farber,Athlete,20,Ohio,United States,Eliminated Week 9,4,9,0.9504414112485096,251.875,33.75,0,0.5861020201826803,0.42725709389920213
24,8,Simone Biles,270.0,3.0,True,Sasha Farber,Athlete,20,Ohio,United States,Eliminated Week 9,4,9,1.1825087644075762,257.67857142857144,-22.5,0,0.5975851226897029,0.42585267810111244
24,9,Simone Biles,300.0,1.0,True,Sasha Farber,Athlete,20,Ohio,United States,Eliminated Week 9,4,9,1.4654336584607837,259.21875,30.0,0,1.934331657310706,0.2754457729565485
25,1,Barbara Corcoran,140.0,9.0,True,Keo Motsepe,Entrepreneur,68,New Jersey,United States,Eliminated Week 2,13,2,-1.7529474368238596,0.0,,1,1.2470008554928356,0.34898575299902473
25,2,Barbara Corcoran,170.0,8.0,True,Keo Motsepe,Entrepreneur,68,New Jersey,United States,Eliminated Week 2,13,2,-1.8254659206389576,140.0,30.0,1,2.0044928119930407,0.26849998046032425
25,1,Debbie Gibson,170.0,6.0,True,Alan Bersten,Singer/Rapper,47,New York,United States,Eliminated Week 2,12,2,-0.5535623484706923,0.0,,0,3.42767186079009,0.15266683965154101
25,2,Debbie Gibson,205.0,5.0,True,Alan Bersten,Singer/Rapper,47,New York,United States,Eliminated Week 2,12,2,-0.2433954560851944,170.0,35.0,0,4.959548844237113,0.07728828764612544
25,1,Derek Fisher,180.0,5.0,True,Sharna Burgess,Athlete,43,Arkansas,United States,Eliminated Week 4,11,4,-0.1537673190196365,0.0,,0,3.5484394886743305,0.14501834705444877
25,2,Derek Fisher,190.0,7.0,True,Sharna Burgess,Athlete,43,Arkansas,United States,Eliminated Week 4,11,4,-0.9214256551796646,180.0,10.0,1,2.1472032902735307,0.25471875445833536
25,3,Derek Fisher,210.0,5.0,True,Sharna Burgess,Athlete,43,Arkansas,United States,Eliminated Week 4,11,4,0.2601568322358588,185.0,20.0,0,4.896600524191783,0.07956293661745431
25,4,Derek Fisher,230.0,5.0,True,Sharna Burgess,Athlete,43,Arkansas,United States,Eliminated Week 4,11,4,0.2285542947808925,193.33333333333331,20.0,0,4.868832832290248,0.08058564119428906
25,1,Drew Scott,160.0,7.0,True,Emma Slater,TV Personality,39,,Canada,Eliminated Week 10,4,10,-0.953357377921748,0.0,,0,-5.6930957670941496,0.9451399639322158
25,2,Drew Scott,205.0,5.0,True,Emma Slater,TV Personality,39,,Canada,Eliminated Week 10,4,10,-0.2433954560851944,160.0,45.0,0,-3.0739194600426742,0.8230223247116738
25,3,Drew Scott,230.0,3.0,True,Emma Slater,TV Personality,39,,Canada,Eliminated Week 10,4,10,0.4934008887231804,182.5,25.0,0,-0.8676719276841158,0.6067892881960568
25,4,Drew Scott,240.0,4.0,True,Emma Slater,TV Personality,39,,Canada,Eliminated Week 10,4,10,0.3346687887863069,198.33333333333331,10.0,0,-1.510891425314604,0.680364133077406
25,5,Drew Scott,250.00000000000003,5.0,True,Emma Slater,TV Personality,39,,Canada,Eliminated Week 10,4,10,0.4225488817487146,208.75,10.000000000000028,0,-1.7379096544882477,0.7045281727586433
25,6,Drew Scott,225.0,6.0,True,Emma Slater,TV Personality,39,,Canada,Eliminated Week 10,4,10,0.3851644432598215,217.0,-25.00000000000003,0,-2.192793484467723,0.7495843549933966
25,7,Drew Scott,285.0,2.0,True,Emma Slater,TV Personality,39,,Canada,Eliminated Week 10,4,10,0.8729207708440248,218.33333333333331,60.0,0,0.33731548559155655,0.4579352296151281
25,8,Drew Scott,235.0,6.0,True,Emma Slater,TV Personality,39,,Canada,Eliminated Week 10,4,10,0.8415835235128833,227.8571428571429,-50.0,1,-1.170985711102393,0.6423303305565645
25,9,Drew Scott,240.0,5.0,True,Emma Slater,TV Personality,39,,Canada,Eliminated Week 10,4,10,0.991778878526522,228.75,5.0,1,-0.4868212855994809,0.5605539766129167
25,10,Drew Scott,281.25,3.0,True,Emma Slater,TV Personality,39,,Canada,Eliminated Week 10,4,10,1.3554381729002536,230.0,41.25,1,0.9911423633985983,0.37858202061464014
25,1,Frankie Muniz,190.0,4.0,True,Witney Carson,Actor/Actress,31,New Jersey,United States,3rd Place,3,999,0.2460277104314192,0.0,,0,-3.330792883441431,0.8409610817653834
25,2,Frankie Muniz,240.0,1.0,True,Witney Carson,Actor/Actress,31,New Jersey,United States,3rd Place,3,999,1.338675008468569,190.0,50.0,0,0.4794226831391253,0.4403574872909803
25,3,Frankie Muniz,210.0,5.0,True,Witney Carson,Actor/Actress,31,New Jersey,United States,3rd Place,3,999,0.2601568322358588,215.0,-30.0,0,-3.002994562968854,0.8177976842380325
25,4,Frankie Muniz,240.0,4.0,True,Witney Carson,Actor/Actress,31,New Jersey,United States,3rd Place,3,999,0.3346687887863069,213.33333333333331,30.0,0,-2.4606889688949227,0.7738788614174382
25,5,Frankie Muniz,290.0,2.0,True,Witney Carson,Actor/Actress,31,New Jersey,United States,3rd Place,3,999,0.7658698481695447,220.0,50.0,0,-0.8456430463986209,0.6041582180596141
25,6,Frankie Muniz,232.5,5.0,True,Witney Carson,Actor/Actress,31,New Jersey,United States,3rd Place,3,999,0.4447732261452701,234.0,-57.5,0,-2.614260982718336,0.7870325870982986
25,7,Frankie Muniz,300.0,1.0,True,Witney Carson,Actor/Actress,31,New Jersey,United States,3rd Place,3,999,0.9823867195993848,233.75,67.5,0,-0.0016434199825852147,0.5002054274862643
25,8,Frankie Muniz,265.0,3.0,True,Witney Carson,Actor/Actress,31,New Jersey,United States,3rd Place,3,999,1.0618637746337052,243.2142857142857,-35.0,0,-0.6633026517629448,0.5821611155357307
25,9,Frankie Muniz,255.0,4.0,True,Witney Carson,Actor/Actress,31,New Jersey,United States,3rd Place,3,999,1.101042653279444,245.9375,-10.0,0,-1.0018414566620715,0.6226756813684277
25,10,Frankie Muniz,291.66525,2.0,True,Witney Carson,Actor/Actress,31,New Jersey,United States,3rd Place,3,999,1.4293403951414927,246.94444444444449,36.665250000000015,0,0.4130304565736198,0.448553904829807
25,1,Jordan Fisher,220.0,1.0,True,Lindsay Arnold,Actor/Actress,23,Alabama,United States,1st Place,1,999,1.4454127987845864,0.0,,0,-1.9684899997887118,0.7279497045868027
25,2,Jordan Fisher,240.0,1.0,True,Lindsay Arnold,Actor/Actress,23,Alabama,United States,1st Place,1,999,1.338675008468569,220.0,20.0,0,-1.4201724040215118,0.6704202070223135
25,3,Jordan Fisher,250.00000000000003,2.0,True,Lindsay Arnold,Actor/Actress,23,Alabama,United States,1st Place,1,999,0.7266449452105024,230.0,10.000000000000028,0,-2.881257090743338,0.8085519664192344
25,4,Jordan Fisher,290.0,1.0,True,Lindsay Arnold,Actor/Actress,23,Alabama,United States,1st Place,1,999,0.8652412588133787,236.66666666666663,39.99999999999997,0,-2.198196772797006,0.7500911322478595
25,5,Jordan Fisher,300.0,1.0,True,Lindsay Arnold,Actor/Actress,23,Alabama,United States,1st Place,1,999,0.8517000897747523,250.0,10.0,0,-2.177420883969976,0.7481388116534031
25,6,Jordan Fisher,292.5,2.0,True,Lindsay Arnold,Actor/Actress,23,Alabama,United States,1st Place,1,999,0.9216434892288587,260.0,-7.5,0,-2.4374234787122164,0.7718367600270349
